timestamp,page_path,interaction_type,scroll_depth_category,request_interval_seconds,user_agent_category,has_favicon_request,requested_robots_txt,pages_per_session,error_rate,tls_version,cipher_suite_count,extension_count,alpn,sni_present,label
2026-06-27T00:30:17.216651,/wp-login.php,scanner_request,none,0.67,curl,0,0,109,0.51,TLS1.3,3,7,http/1.1,0,scanner
2026-06-26T23:44:53.216651,/robots.txt,crawler_request,none,3.11,good_bot,1,1,19,0.02,TLS1.3,10,8,h2,1,good_bot
2026-06-26T23:36:13.216651,/contact.html,normal_browsing,low,7.41,normal_browser,1,0,6,0.04,TLS1.3,15,15,h2,1,human
2026-06-27T00:30:01.216651,/login.html,rapid_request,none,0.16,python,0,0,139,0.32,TLS1.3,6,7,http/1.1,1,bad_bot
2026-06-27T00:03:51.216651,/products.html,crawler_request,none,5.49,good_bot,0,1,29,0.04,TLS1.3,10,9,http/1.1,1,good_bot
2026-06-27T00:44:43.216651,/checkout.html,rapid_request,none,0.76,script,0,0,96,0.23,TLS1.2,7,3,http/1.1,1,bad_bot
2026-06-27T00:34:41.216651,/checkout.html,rapid_request,none,0.32,bot,0,0,147,0.24,TLS1.3,8,8,http/1.1,0,bad_bot
2026-06-26T23:36:40.216651,/about.html,normal_browsing,high,8.83,normal_browser,1,0,2,0.05,TLS1.3,12,15,http/1.1,1,human
2026-06-26T23:28:23.216651,/about.html,button_click,low,9.57,normal_browser,1,0,7,0.05,TLS1.3,15,10,http/1.1,1,human
2026-06-26T23:57:33.216651,/products.html,rapid_request,none,0.75,script,0,0,91,0.22,TLS1.3,7,8,http/1.1,0,bad_bot
2026-06-26T23:28:32.216651,/,normal_browsing,medium,17.58,normal_browser,1,0,7,0.02,TLS1.3,12,14,http/1.1,1,human
2026-06-27T01:23:53.216651,/admin,scanner_request,none,0.49,script,0,0,195,0.81,TLS1.2,6,4,http/1.1,1,scanner
2026-06-27T01:02:01.216651,/config,scanner_request,none,0.17,script,0,0,186,0.88,TLS1.2,6,3,http/1.1,0,scanner
2026-06-26T23:51:29.216651,/,page_view,high,19.93,normal_browser,1,0,6,0.01,TLS1.3,12,16,http/1.1,1,human
2026-06-26T23:46:02.216651,/checkout.html,rapid_request,none,0.67,python,0,0,136,0.27,TLS1.2,9,4,http/1.1,1,bad_bot
2026-06-27T00:48:35.216651,/config,scanner_request,none,0.24,python,0,0,154,0.87,TLS1.3,7,7,http/1.1,1,scanner
2026-06-26T23:51:28.216651,/checkout.html,rapid_request,none,0.54,python,0,0,135,0.33,TLS1.3,7,5,http/1.1,1,bad_bot
2026-06-26T23:27:05.216651,/contact.html,page_view,low,6.17,normal_browser,1,0,7,0.01,TLS1.3,18,15,h2,1,human
2026-06-27T00:08:38.216651,/products.html,rapid_request,none,0.12,python,0,0,133,0.11,TLS1.3,7,5,http/1.1,1,bad_bot
2026-06-26T23:30:23.216651,/about.html,normal_browsing,low,10.56,normal_browser,1,0,6,0.02,TLS1.3,13,12,h2,1,human
2026-06-27T00:00:38.216651,/products.html,rapid_request,none,0.14,script,0,0,61,0.15,TLS1.3,7,7,http/1.1,1,bad_bot
2026-06-27T00:57:17.216651,/admin,scanner_request,none,0.24,curl,0,0,90,0.67,TLS1.2,7,3,http/1.1,0,scanner
2026-06-26T23:47:13.216651,/contact.html,normal_browsing,low,9.09,normal_browser,1,0,9,0.05,TLS1.3,18,14,http/1.1,1,human
2026-06-26T23:25:36.216651,/login.html,rapid_request,none,0.98,python,0,0,75,0.33,TLS1.2,4,4,http/1.1,1,bad_bot
2026-06-27T00:27:37.216651,/login.html,rapid_request,none,0.27,python,0,0,107,0.31,TLS1.3,6,5,http/1.1,0,bad_bot
2026-06-26T23:32:35.216651,/contact.html,page_view,low,15.41,normal_browser,1,0,4,0.03,TLS1.3,18,10,h2,1,human
2026-06-27T00:20:41.216651,/products.html,rapid_request,none,0.48,python,0,0,141,0.29,TLS1.3,4,3,http/1.1,1,bad_bot
2026-06-26T23:19:10.216651,/contact.html,normal_browsing,medium,12.96,normal_browser,1,0,5,0.0,TLS1.3,15,15,h2,1,human
2026-06-26T23:18:56.216651,/about.html,page_view,high,9.92,normal_browser,1,0,8,0.01,TLS1.3,16,10,http/1.1,1,human
2026-06-26T23:55:23.216651,/sitemap.xml,crawler_request,none,4.06,good_bot,1,1,15,0.04,TLS1.3,16,11,http/1.1,1,good_bot
2026-06-26T23:54:25.216651,/products.html,crawler_request,none,1.57,good_bot,1,1,23,0.03,TLS1.3,12,13,http/1.1,1,good_bot
2026-06-26T23:19:21.216651,/,page_view,medium,8.73,normal_browser,1,0,5,0.04,TLS1.3,13,12,http/1.1,1,human
2026-06-27T00:22:33.216651,/.env,scanner_request,none,0.69,python,0,0,91,0.69,TLS1.2,5,7,http/1.1,1,scanner
2026-06-26T23:24:35.216651,/about.html,page_view,high,17.72,normal_browser,1,0,2,0.03,TLS1.3,18,12,http/1.1,1,human
2026-06-27T00:58:33.216651,/.env,scanner_request,none,0.27,script,0,0,176,0.8,TLS1.3,6,3,http/1.1,0,scanner
2026-06-26T23:26:44.216651,/about.html,button_click,medium,4.69,normal_browser,1,0,6,0.04,TLS1.3,12,10,http/1.1,1,human
2026-06-26T23:47:24.216651,/products.html,crawler_request,none,2.55,good_bot,1,1,21,0.05,TLS1.3,13,12,http/1.1,1,good_bot
2026-06-26T23:22:08.216651,/products.html,crawler_request,none,3.5,good_bot,1,1,40,0.01,TLS1.3,13,12,h2,1,good_bot
2026-06-27T01:19:45.216651,/.env,scanner_request,none,0.2,python,0,0,156,0.61,TLS1.2,4,3,http/1.1,1,scanner
2026-06-26T23:39:20.216651,/products.html,page_view,low,5.82,normal_browser,1,0,6,0.04,TLS1.3,17,12,http/1.1,1,human
2026-06-26T23:32:26.216651,/products.html,crawler_request,none,1.82,good_bot,1,1,25,0.05,TLS1.3,10,11,h2,1,good_bot
2026-06-26T23:42:41.216651,/checkout.html,rapid_request,none,0.37,script,0,0,162,0.26,TLS1.2,6,4,http/1.1,1,bad_bot
2026-06-26T23:31:32.216651,/admin,scanner_request,none,0.28,script,0,0,246,0.42,TLS1.2,8,7,http/1.1,0,scanner
2026-06-26T23:19:14.216651,/,page_view,low,12.89,normal_browser,1,0,8,0.05,TLS1.3,13,11,h2,1,human
2026-06-27T00:40:25.216651,/login.html,rapid_request,none,0.36,python,0,0,99,0.15,TLS1.2,5,8,http/1.1,1,bad_bot
2026-06-26T23:43:09.216651,/config,scanner_request,none,0.65,script,0,0,168,0.32,TLS1.2,8,2,http/1.1,0,scanner
2026-06-27T00:18:29.216651,/phpmyadmin,scanner_request,none,0.13,curl,0,0,241,0.86,TLS1.2,3,7,http/1.1,0,scanner
2026-06-27T00:05:41.216651,/products.html,rapid_request,none,0.32,bot,0,0,121,0.23,TLS1.2,4,3,http/1.1,1,bad_bot
2026-06-26T23:33:25.216651,/about.html,button_click,high,9.55,normal_browser,1,0,8,0.02,TLS1.3,16,10,h2,1,human
2026-06-27T01:25:53.216651,/.env,scanner_request,none,0.41,curl,0,0,100,0.43,TLS1.2,6,5,http/1.1,0,scanner
2026-06-27T00:33:29.216651,/.env,scanner_request,none,0.35,curl,0,0,139,0.44,TLS1.3,6,3,http/1.1,0,scanner
2026-06-26T23:33:17.216651,/config,scanner_request,none,0.23,script,0,0,129,0.3,TLS1.2,7,2,http/1.1,0,scanner
2026-06-27T00:05:26.216651,/config,scanner_request,none,0.57,curl,0,0,179,0.36,TLS1.3,6,5,http/1.1,0,scanner
2026-06-26T23:31:26.216651,/sitemap.xml,crawler_request,none,1.68,good_bot,1,1,24,0.04,TLS1.3,13,11,h2,1,good_bot
2026-06-26T23:35:59.216651,/sitemap.xml,crawler_request,none,3.95,good_bot,1,1,26,0.03,TLS1.3,13,14,h2,1,good_bot
2026-06-26T23:44:39.216651,/.env,scanner_request,none,0.52,script,0,0,150,0.39,TLS1.2,6,2,http/1.1,1,scanner
2026-06-27T00:25:54.216651,/login.html,rapid_request,none,0.83,script,0,0,74,0.3,TLS1.3,4,8,http/1.1,0,bad_bot
2026-06-27T01:13:58.216651,/.env,scanner_request,none,0.47,script,0,0,206,0.64,TLS1.2,6,2,http/1.1,0,scanner
2026-06-26T23:30:02.216651,/contact.html,button_click,medium,9.37,normal_browser,1,0,2,0.02,TLS1.3,18,13,h2,1,human
2026-06-27T00:53:17.216651,/checkout.html,rapid_request,none,0.93,python,0,0,74,0.21,TLS1.3,6,7,http/1.1,0,bad_bot
2026-06-26T23:31:29.216651,/phpmyadmin,scanner_request,none,0.36,script,0,0,207,0.72,TLS1.2,8,3,http/1.1,1,scanner
2026-06-26T23:27:14.216651,/,button_click,medium,18.03,normal_browser,1,0,4,0.02,TLS1.3,14,13,h2,1,human
2026-06-27T00:40:36.216651,/phpmyadmin,scanner_request,none,0.14,curl,0,0,123,0.72,TLS1.2,5,4,http/1.1,1,scanner
2026-06-26T23:49:17.216651,/config,scanner_request,none,0.66,script,0,0,213,0.82,TLS1.2,7,7,http/1.1,0,scanner
2026-06-26T23:32:51.216651,/wp-login.php,scanner_request,none,0.49,curl,0,0,207,0.41,TLS1.2,5,7,http/1.1,0,scanner
2026-06-27T00:00:41.216651,/config,scanner_request,none,0.37,curl,0,0,181,0.73,TLS1.3,3,5,http/1.1,1,scanner
2026-06-26T23:39:39.216651,/login.html,rapid_request,none,0.81,python,0,0,99,0.13,TLS1.2,4,8,http/1.1,0,bad_bot
2026-06-26T23:48:47.216651,/products.html,crawler_request,none,3.27,good_bot,0,1,25,0.06,TLS1.3,11,13,http/1.1,1,good_bot
2026-06-27T00:37:58.216651,/admin,scanner_request,none,0.75,python,0,0,247,0.51,TLS1.2,4,7,http/1.1,1,scanner
2026-06-27T00:56:53.216651,/phpmyadmin,scanner_request,none,0.53,script,0,0,108,0.87,TLS1.2,4,3,http/1.1,0,scanner
2026-06-27T00:02:11.216651,/phpmyadmin,scanner_request,none,0.71,python,0,0,146,0.77,TLS1.2,6,6,http/1.1,1,scanner
2026-06-27T00:35:44.216651,/login.html,rapid_request,none,0.24,python,0,0,119,0.16,TLS1.2,4,6,http/1.1,1,bad_bot
2026-06-27T00:23:26.216651,/products.html,rapid_request,none,0.76,script,0,0,143,0.24,TLS1.2,6,3,http/1.1,1,bad_bot
2026-06-26T23:46:33.216651,/sitemap.xml,crawler_request,none,4.42,good_bot,1,1,24,0.02,TLS1.3,14,12,http/1.1,1,good_bot
2026-06-26T23:29:33.216651,/phpmyadmin,scanner_request,none,0.2,script,0,0,117,0.71,TLS1.3,4,5,http/1.1,1,scanner
2026-06-27T00:56:08.216651,/checkout.html,rapid_request,none,0.68,bot,0,0,171,0.3,TLS1.2,6,6,http/1.1,0,bad_bot
2026-06-27T00:30:29.216651,/products.html,rapid_request,none,0.42,python,0,0,125,0.31,TLS1.2,6,4,http/1.1,1,bad_bot
2026-06-27T00:12:33.216651,/wp-login.php,scanner_request,none,0.21,curl,0,0,98,0.71,TLS1.3,8,5,http/1.1,0,scanner
2026-06-26T23:47:43.216651,/phpmyadmin,scanner_request,none,0.34,curl,0,0,154,0.74,TLS1.2,6,6,http/1.1,1,scanner
2026-06-27T00:21:23.216651,/sitemap.xml,crawler_request,none,3.66,good_bot,0,1,26,0.05,TLS1.3,10,14,http/1.1,1,good_bot
2026-06-26T23:20:31.216651,/,button_click,high,12.23,normal_browser,1,0,2,0.02,TLS1.3,12,12,http/1.1,1,human
2026-06-26T23:42:09.216651,/about.html,page_view,medium,4.85,normal_browser,1,0,6,0.05,TLS1.3,15,14,h2,1,human
2026-06-27T01:27:43.216651,/.env,scanner_request,none,0.5,python,0,0,133,0.72,TLS1.3,4,6,http/1.1,1,scanner
2026-06-26T23:38:43.216651,/sitemap.xml,crawler_request,none,5.01,good_bot,1,1,13,0.03,TLS1.3,14,13,h2,1,good_bot
2026-06-27T01:11:45.216651,/admin,scanner_request,none,0.27,curl,0,0,172,0.45,TLS1.3,4,2,http/1.1,0,scanner
2026-06-26T23:50:26.216651,/sitemap.xml,crawler_request,none,5.92,good_bot,0,1,24,0.05,TLS1.3,15,12,http/1.1,1,good_bot
2026-06-27T00:08:53.216651,/products.html,crawler_request,none,4.94,good_bot,1,1,20,0.0,TLS1.3,10,10,h2,1,good_bot
2026-06-27T00:53:37.216651,/.env,scanner_request,none,0.78,python,0,0,174,0.66,TLS1.3,7,6,http/1.1,0,scanner
2026-06-26T23:36:15.216651,/login.html,rapid_request,none,0.68,python,0,0,101,0.29,TLS1.2,5,3,http/1.1,1,bad_bot
2026-06-26T23:58:41.216651,/login.html,rapid_request,none,0.39,script,0,0,165,0.3,TLS1.2,5,6,http/1.1,1,bad_bot
2026-06-26T23:19:15.216651,/products.html,page_view,medium,18.49,normal_browser,1,0,8,0.02,TLS1.3,14,13,h2,1,human
2026-06-27T00:21:13.216651,/.env,scanner_request,none,0.34,python,0,0,109,0.31,TLS1.2,5,2,http/1.1,0,scanner
2026-06-26T23:49:48.216651,/products.html,crawler_request,none,5.54,good_bot,0,1,30,0.05,TLS1.3,14,14,http/1.1,1,good_bot
2026-06-27T01:34:32.216651,/config,scanner_request,none,0.18,curl,0,0,116,0.77,TLS1.3,7,3,http/1.1,0,scanner
2026-06-26T23:47:50.216651,/login.html,rapid_request,none,0.95,bot,0,0,133,0.19,TLS1.3,6,4,http/1.1,0,bad_bot
2026-06-26T23:46:17.216651,/products.html,rapid_request,none,0.76,script,0,0,108,0.27,TLS1.3,8,4,http/1.1,0,bad_bot
2026-06-26T23:19:53.216651,/,normal_browsing,low,10.44,normal_browser,1,0,7,0.04,TLS1.3,14,10,http/1.1,1,human
2026-06-27T00:14:37.216651,/wp-login.php,scanner_request,none,0.52,python,0,0,231,0.89,TLS1.2,4,6,http/1.1,1,scanner
2026-06-26T23:28:05.216651,/contact.html,normal_browsing,medium,14.73,normal_browser,1,0,10,0.05,TLS1.3,17,13,http/1.1,1,human
2026-06-27T00:28:14.216651,/products.html,rapid_request,none,0.8,script,0,0,141,0.33,TLS1.3,8,6,http/1.1,0,bad_bot
2026-06-27T00:50:09.216651,/checkout.html,rapid_request,none,0.43,script,0,0,171,0.26,TLS1.3,9,5,http/1.1,0,bad_bot
2026-06-27T00:24:17.216651,/login.html,rapid_request,none,0.73,script,0,0,82,0.15,TLS1.2,8,6,http/1.1,1,bad_bot
2026-06-26T23:57:57.216651,/login.html,rapid_request,none,0.33,bot,0,0,175,0.28,TLS1.2,9,7,http/1.1,1,bad_bot
2026-06-26T23:52:13.216651,/,page_view,medium,4.22,normal_browser,1,0,3,0.0,TLS1.3,14,16,http/1.1,1,human
2026-06-26T23:57:20.216651,/sitemap.xml,crawler_request,none,4.95,good_bot,0,1,10,0.07,TLS1.3,12,10,http/1.1,1,good_bot
2026-06-27T00:23:08.216651,/config,scanner_request,none,0.58,python,0,0,194,0.81,TLS1.2,7,5,http/1.1,0,scanner
2026-06-26T23:40:05.216651,/checkout.html,rapid_request,none,0.38,script,0,0,119,0.26,TLS1.3,4,7,http/1.1,0,bad_bot
2026-06-26T23:28:06.216651,/products.html,rapid_request,none,0.12,bot,0,0,149,0.34,TLS1.2,6,6,http/1.1,1,bad_bot
2026-06-27T00:47:35.216651,/login.html,rapid_request,none,0.77,script,0,0,153,0.22,TLS1.2,8,5,http/1.1,1,bad_bot
2026-06-26T23:50:25.216651,/,normal_browsing,medium,10.18,normal_browser,1,0,2,0.01,TLS1.3,17,13,h2,1,human
2026-06-27T00:31:11.216651,/config,scanner_request,none,0.39,script,0,0,102,0.57,TLS1.3,6,6,http/1.1,1,scanner
2026-06-27T00:32:54.216651,/checkout.html,rapid_request,none,0.86,bot,0,0,110,0.35,TLS1.3,8,5,http/1.1,0,bad_bot
2026-06-26T23:49:33.216651,/products.html,crawler_request,none,3.86,good_bot,1,1,23,0.02,TLS1.3,15,13,h2,1,good_bot
2026-06-27T01:22:09.216651,/wp-login.php,scanner_request,none,0.61,curl,0,0,242,0.6,TLS1.3,5,4,http/1.1,1,scanner
2026-06-27T01:41:08.216651,/admin,scanner_request,none,0.56,curl,0,0,240,0.43,TLS1.3,8,6,http/1.1,0,scanner
2026-06-27T01:44:17.216651,/.env,scanner_request,none,0.06,python,0,0,98,0.36,TLS1.2,5,7,http/1.1,0,scanner
2026-06-26T23:37:28.216651,/contact.html,normal_browsing,high,8.37,normal_browser,1,0,7,0.04,TLS1.3,13,11,h2,1,human
2026-06-26T23:51:58.216651,/checkout.html,rapid_request,none,0.38,python,0,0,83,0.18,TLS1.3,7,3,http/1.1,1,bad_bot
2026-06-26T23:29:40.216651,/about.html,button_click,high,12.49,normal_browser,1,0,6,0.03,TLS1.3,18,11,http/1.1,1,human
2026-06-26T23:57:38.216651,/admin,scanner_request,none,0.8,curl,0,0,179,0.77,TLS1.3,5,7,http/1.1,0,scanner
2026-06-27T01:11:17.216651,/config,scanner_request,none,0.42,python,0,0,207,0.87,TLS1.2,4,2,http/1.1,1,scanner
2026-06-26T23:52:49.216651,/checkout.html,rapid_request,none,0.68,script,0,0,116,0.2,TLS1.2,9,6,http/1.1,0,bad_bot
2026-06-26T23:56:48.216651,/login.html,rapid_request,none,0.25,script,0,0,103,0.22,TLS1.3,9,6,http/1.1,1,bad_bot
2026-06-26T23:29:09.216651,/contact.html,normal_browsing,medium,8.77,normal_browser,1,0,9,0.03,TLS1.3,17,11,h2,1,human
2026-06-27T01:23:33.216651,/.env,scanner_request,none,0.66,python,0,0,180,0.73,TLS1.3,7,7,http/1.1,1,scanner
2026-06-26T23:20:09.216651,/contact.html,normal_browsing,medium,15.89,normal_browser,1,0,10,0.05,TLS1.3,15,13,http/1.1,1,human
2026-06-27T00:23:55.216651,/products.html,rapid_request,none,0.63,script,0,0,69,0.27,TLS1.2,4,3,http/1.1,0,bad_bot
2026-06-26T23:23:53.216651,/contact.html,button_click,high,6.84,normal_browser,1,0,4,0.0,TLS1.3,12,10,http/1.1,1,human
2026-06-27T00:44:17.216651,/products.html,rapid_request,none,0.55,script,0,0,152,0.22,TLS1.2,5,3,http/1.1,1,bad_bot
2026-06-26T23:52:25.216651,/sitemap.xml,crawler_request,none,1.61,good_bot,0,1,19,0.06,TLS1.3,15,10,http/1.1,1,good_bot
2026-06-26T23:31:05.216651,/robots.txt,crawler_request,none,4.71,good_bot,1,1,37,0.0,TLS1.3,11,11,h2,1,good_bot
2026-06-26T23:35:39.216651,/products.html,rapid_request,none,0.88,script,0,0,165,0.16,TLS1.3,9,3,http/1.1,0,bad_bot
2026-06-26T23:32:33.216651,/wp-login.php,scanner_request,none,0.09,python,0,0,157,0.6,TLS1.2,4,2,http/1.1,1,scanner
2026-06-27T01:11:33.216651,/login.html,rapid_request,none,0.8,bot,0,0,113,0.15,TLS1.2,6,8,http/1.1,1,bad_bot
2026-06-27T00:47:03.216651,/checkout.html,rapid_request,none,0.98,python,0,0,77,0.13,TLS1.3,7,5,http/1.1,0,bad_bot
2026-06-26T23:48:25.216651,/about.html,button_click,low,14.8,normal_browser,1,0,4,0.03,TLS1.3,15,13,http/1.1,1,human
2026-06-26T23:41:20.216651,/checkout.html,rapid_request,none,0.23,script,0,0,118,0.13,TLS1.2,8,4,http/1.1,1,bad_bot
2026-06-26T23:50:35.216651,/products.html,rapid_request,none,0.47,python,0,0,147,0.19,TLS1.2,6,3,http/1.1,0,bad_bot
2026-06-26T23:46:31.216651,/phpmyadmin,scanner_request,none,0.23,script,0,0,154,0.83,TLS1.2,3,6,http/1.1,1,scanner
2026-06-27T00:30:38.216651,/.env,scanner_request,none,0.51,python,0,0,243,0.62,TLS1.2,3,6,http/1.1,0,scanner
2026-06-26T23:45:32.216651,/contact.html,normal_browsing,medium,15.59,normal_browser,1,0,2,0.04,TLS1.3,16,14,http/1.1,1,human
2026-06-27T00:32:40.216651,/products.html,rapid_request,none,0.44,python,0,0,153,0.14,TLS1.2,8,7,http/1.1,0,bad_bot
2026-06-26T23:24:25.216651,/robots.txt,crawler_request,none,2.87,good_bot,1,1,30,0.03,TLS1.3,10,11,http/1.1,1,good_bot
2026-06-27T00:40:13.216651,/wp-login.php,scanner_request,none,0.16,python,0,0,157,0.78,TLS1.2,7,5,http/1.1,0,scanner
2026-06-27T00:08:33.216651,/robots.txt,crawler_request,none,5.78,good_bot,0,1,27,0.0,TLS1.3,13,9,h2,1,good_bot
2026-06-26T23:54:13.216651,/checkout.html,rapid_request,none,0.78,python,0,0,119,0.26,TLS1.3,7,6,http/1.1,1,bad_bot
2026-06-27T00:54:01.216651,/phpmyadmin,scanner_request,none,0.57,curl,0,0,177,0.86,TLS1.2,8,2,http/1.1,0,scanner
2026-06-27T00:31:13.216651,/checkout.html,rapid_request,none,0.62,python,0,0,83,0.12,TLS1.3,9,4,http/1.1,1,bad_bot
2026-06-27T00:08:10.216651,/login.html,rapid_request,none,0.25,python,0,0,115,0.13,TLS1.3,8,3,http/1.1,1,bad_bot
2026-06-26T23:31:23.216651,/checkout.html,rapid_request,none,0.9,python,0,0,67,0.13,TLS1.2,5,3,http/1.1,0,bad_bot
2026-06-26T23:28:25.216651,/products.html,crawler_request,none,1.91,good_bot,0,1,23,0.02,TLS1.3,10,8,h2,1,good_bot
2026-06-26T23:35:13.216651,/sitemap.xml,crawler_request,none,2.73,good_bot,1,1,14,0.03,TLS1.3,14,13,h2,1,good_bot
2026-06-26T23:41:21.216651,/wp-login.php,scanner_request,none,0.25,python,0,0,146,0.59,TLS1.3,7,5,http/1.1,0,scanner
2026-06-26T23:32:01.216651,/,normal_browsing,medium,10.27,normal_browser,1,0,4,0.03,TLS1.3,15,16,h2,1,human
2026-06-27T00:51:17.216651,/config,scanner_request,none,0.06,curl,0,0,169,0.76,TLS1.3,4,3,http/1.1,1,scanner
2026-06-27T00:33:22.216651,/checkout.html,rapid_request,none,0.35,script,0,0,64,0.15,TLS1.2,8,6,http/1.1,1,bad_bot
2026-06-26T23:47:13.216651,/robots.txt,crawler_request,none,2.56,good_bot,1,1,23,0.01,TLS1.3,13,11,h2,1,good_bot
2026-06-26T23:25:43.216651,/,normal_browsing,medium,7.58,normal_browser,1,0,8,0.02,TLS1.3,16,11,h2,1,human
2026-06-26T23:44:03.216651,/about.html,button_click,low,6.27,normal_browser,1,0,2,0.03,TLS1.3,17,14,h2,1,human
2026-06-27T00:39:13.216651,/checkout.html,rapid_request,none,0.62,python,0,0,164,0.21,TLS1.2,8,8,http/1.1,0,bad_bot
2026-06-26T23:51:53.216651,/products.html,rapid_request,none,0.73,bot,0,0,155,0.11,TLS1.2,5,6,http/1.1,1,bad_bot
2026-06-26T23:57:23.216651,/config,scanner_request,none,0.66,curl,0,0,97,0.3,TLS1.3,7,6,http/1.1,1,scanner
2026-06-27T00:28:35.216651,/config,scanner_request,none,0.8,curl,0,0,115,0.68,TLS1.2,5,4,http/1.1,0,scanner
2026-06-26T23:23:23.216651,/about.html,normal_browsing,low,9.95,normal_browser,1,0,6,0.01,TLS1.3,12,16,http/1.1,1,human
2026-06-27T00:07:18.216651,/products.html,rapid_request,none,0.86,python,0,0,111,0.31,TLS1.3,9,5,http/1.1,0,bad_bot
2026-06-26T23:44:11.216651,/checkout.html,rapid_request,none,0.5,bot,0,0,86,0.18,TLS1.2,8,7,http/1.1,0,bad_bot
2026-06-26T23:27:45.216651,/contact.html,normal_browsing,low,7.68,normal_browser,1,0,2,0.01,TLS1.3,16,15,http/1.1,1,human
2026-06-26T23:38:14.216651,/checkout.html,rapid_request,none,0.85,bot,0,0,154,0.21,TLS1.3,9,5,http/1.1,0,bad_bot
2026-06-27T00:07:33.216651,/products.html,rapid_request,none,0.67,script,0,0,160,0.19,TLS1.3,9,3,http/1.1,0,bad_bot
2026-06-26T23:32:57.216651,/products.html,rapid_request,none,0.49,script,0,0,101,0.32,TLS1.2,5,5,http/1.1,0,bad_bot
2026-06-27T00:43:43.216651,/login.html,rapid_request,none,0.54,script,0,0,60,0.12,TLS1.2,5,8,http/1.1,1,bad_bot
2026-06-26T23:45:29.216651,/config,scanner_request,none,0.39,curl,0,0,130,0.86,TLS1.2,7,3,http/1.1,0,scanner
2026-06-26T23:23:48.216651,/,normal_browsing,low,9.86,normal_browser,1,0,5,0.03,TLS1.3,15,15,http/1.1,1,human
2026-06-27T00:05:13.216651,/sitemap.xml,crawler_request,none,5.53,good_bot,1,1,36,0.05,TLS1.3,11,13,http/1.1,1,good_bot
2026-06-27T02:04:13.216651,/wp-login.php,scanner_request,none,0.12,curl,0,0,175,0.48,TLS1.2,6,3,http/1.1,0,scanner
2026-06-27T01:10:41.216651,/wp-login.php,scanner_request,none,0.4,script,0,0,158,0.6,TLS1.3,6,5,http/1.1,0,scanner
2026-06-26T23:42:56.216651,/login.html,rapid_request,none,0.26,python,0,0,61,0.16,TLS1.3,6,8,http/1.1,1,bad_bot
2026-06-26T23:30:53.216651,/sitemap.xml,crawler_request,none,2.65,good_bot,1,1,29,0.07,TLS1.3,15,14,http/1.1,1,good_bot
2026-06-27T00:01:10.216651,/sitemap.xml,crawler_request,none,5.01,good_bot,0,1,26,0.04,TLS1.3,10,12,http/1.1,1,good_bot
2026-06-27T00:50:53.216651,/login.html,rapid_request,none,0.77,python,0,0,64,0.17,TLS1.2,6,7,http/1.1,0,bad_bot
2026-06-27T01:03:03.216651,/products.html,rapid_request,none,0.91,python,0,0,179,0.24,TLS1.3,8,5,http/1.1,1,bad_bot
2026-06-26T23:33:23.216651,/products.html,page_view,high,10.33,normal_browser,1,0,4,0.05,TLS1.3,14,11,http/1.1,1,human
2026-06-26T23:59:46.216651,/sitemap.xml,crawler_request,none,3.59,good_bot,0,1,30,0.07,TLS1.3,15,11,h2,1,good_bot
2026-06-27T00:17:41.216651,/admin,scanner_request,none,0.3,curl,0,0,129,0.87,TLS1.3,5,6,http/1.1,1,scanner
2026-06-27T00:46:49.216651,/login.html,rapid_request,none,0.27,bot,0,0,63,0.14,TLS1.3,7,7,http/1.1,1,bad_bot
2026-06-26T23:36:21.216651,/login.html,rapid_request,none,0.73,script,0,0,161,0.12,TLS1.2,6,4,http/1.1,1,bad_bot
2026-06-26T23:37:50.216651,/robots.txt,crawler_request,none,4.04,good_bot,0,1,31,0.05,TLS1.3,15,11,h2,1,good_bot
2026-06-27T00:14:23.216651,/login.html,rapid_request,none,0.78,bot,0,0,81,0.15,TLS1.2,5,5,http/1.1,0,bad_bot
2026-06-26T23:31:53.216651,/contact.html,page_view,low,15.55,normal_browser,1,0,6,0.04,TLS1.3,18,12,h2,1,human
2026-06-27T00:52:41.216651,/checkout.html,rapid_request,none,0.91,python,0,0,135,0.33,TLS1.2,8,3,http/1.1,0,bad_bot
2026-06-27T00:56:07.216651,/phpmyadmin,scanner_request,none,0.45,python,0,0,161,0.36,TLS1.2,8,3,http/1.1,1,scanner
2026-06-27T00:37:23.216651,/wp-login.php,scanner_request,none,0.14,script,0,0,196,0.88,TLS1.3,3,2,http/1.1,0,scanner
2026-06-26T23:40:15.216651,/checkout.html,rapid_request,none,0.57,python,0,0,168,0.28,TLS1.2,9,7,http/1.1,1,bad_bot
2026-06-27T01:00:01.216651,/wp-login.php,scanner_request,none,0.2,curl,0,0,155,0.34,TLS1.2,8,6,http/1.1,0,scanner
2026-06-26T23:22:25.216651,/about.html,button_click,high,11.13,normal_browser,1,0,8,0.01,TLS1.3,16,10,h2,1,human
2026-06-27T00:33:01.216651,/products.html,rapid_request,none,0.21,bot,0,0,178,0.29,TLS1.2,5,7,http/1.1,1,bad_bot
2026-06-27T00:31:29.216651,/products.html,rapid_request,none,0.18,script,0,0,87,0.29,TLS1.2,9,8,http/1.1,1,bad_bot
2026-06-26T23:59:39.216651,/sitemap.xml,crawler_request,none,1.74,good_bot,0,1,28,0.07,TLS1.3,13,11,http/1.1,1,good_bot
